date,label,market_cap,asset_type,source,confidence,sector,region,rank
2025-11-01,Platinum,1056950969238.2812,metal,yfinance,Medium,,,12
2025-12-01,Platinum,1281735000000.0,metal,yfinance,Medium,,,12
2026-01-01,Platinum,1324764030761.7188,metal,yfinance,Medium,,,12
2016-01-01,Reliance Industries,45655209606.32482,company,yfinance + FX,Medium,Diversified,Asia,17
2016-02-01,Reliance Industries,42623731594.618965,company,yfinance + FX,Medium,Diversified,Asia,17
2016-03-01,Reliance Industries,46087333943.33234,company,yfinance + FX,Medium,Diversified,Asia,17
2016-04-01,Reliance Industries,43819319272.078766,company,yfinance + FX,Medium,Diversified,Asia,17
2016-05-01,Reliance Industries,42711239520.87642,company,yfinance + FX,Medium,Diversified,Asia,13
2016-06-01,Reliance Industries,43215110296.89127,company,yfinance + FX,Medium,Diversified,Asia,17
2016-07-01,Reliance Industries,45255139215.90578,company,yfinance + FX,Medium,Diversified,Asia,17
2016-08-01,Reliance Industries,47266178921.9638,company,yfinance + FX,Medium,Diversified,Asia,17
2016-09-01,Reliance Industries,48322987263.10428,company,yfinance + FX,Medium,Diversified,Asia,17
2016-10-01,Reliance Industries,47041000180.06242,company,yfinance + FX,Medium,Diversified,Asia,17
2016-11-01,Reliance Industries,44147062569.80337,company,yfinance + FX,Medium,Diversified,Asia,18
2016-12-01,Reliance Industries,48265015047.39118,company,yfinance + FX,Medium,Diversified,Asia,18
2017-01-01,Reliance Industries,46606236508.11351,company,yfinance + FX,Medium,Diversified,Asia,15
2017-02-01,Reliance Industries,55205565464.32167,company,yfinance + FX,Medium,Diversified,Asia,19
2017-03-01,Reliance Industries,58899907788.91296,company,yfinance + FX,Medium,Diversified,Asia,19
2017-04-01,Reliance Industries,62212999733.76745,company,yfinance + FX,Medium,Diversified,Asia,18
2017-05-01,Reliance Industries,59782793272.71429,company,yfinance + FX,Medium,Diversified,Asia,18
2017-06-01,Reliance Industries,61535218520.81314,company,yfinance + FX,Medium,Diversified,Asia,18
2017-07-01,Reliance Industries,72022954366.4016,company,yfinance + FX,Medium,Diversified,Asia,19
2017-08-01,Reliance Industries,71665141280.9445,company,yfinance + FX,Medium,Diversified,Asia,19
2017-09-01,Reliance Industries,70195429171.36984,company,yfinance + FX,Medium,Diversified,Asia,19
2017-10-01,Reliance Industries,84573401886.00104,company,yfinance + FX,Medium,Diversified,Asia,13
2017-11-01,Reliance Industries,82838520452.51274,company,yfinance + FX,Medium,Diversified,Asia,17
2017-12-01,Reliance Industries,82793571025.91055,company,yfinance + FX,Medium,Diversified,Asia,17
2018-01-01,Reliance Industries,80481452245.84778,company,yfinance + FX,Medium,Diversified,Asia,19
2018-02-01,Reliance Industries,79916331364.51022,company,yfinance + FX,Medium,Diversified,Asia,19
2018-03-01,Reliance Industries,73900943949.93471,company,yfinance + FX,Medium,Diversified,Asia,19
2018-04-01,Reliance Industries,80648899325.95424,company,yfinance + FX,Medium,Diversified,Asia,13
2018-05-01,Reliance Industries,77136773458.84938,company,yfinance + FX,Medium,Diversified,Asia,18
2018-06-01,Reliance Industries,81414939351.3905,company,yfinance + FX,Medium,Diversified,Asia,18
2018-07-01,Reliance Industries,99957404329.33524,company,yfinance + FX,Medium,Diversified,Asia,14
2018-08-01,Reliance Industries,104647657775.21884,company,yfinance + FX,Medium,Diversified,Asia,18
2018-09-01,Reliance Industries,106021441049.2916,company,yfinance + FX,Medium,Diversified,Asia,18
2018-10-01,Reliance Industries,89443341437.34885,company,yfinance + FX,Medium,Diversified,Asia,17
2018-11-01,Reliance Industries,98402419600.1476,company,yfinance + FX,Medium,Diversified,Asia,16
2018-12-01,Reliance Industries,94500208552.50597,company,yfinance + FX,Medium,Diversified,Asia,16
2019-01-01,Reliance Industries,103425577506.91576,company,yfinance + FX,Medium,Diversified,Asia,17
2019-02-01,Reliance Industries,103754271208.75652,company,yfinance + FX,Medium,Diversified,Asia,17
2019-03-01,Reliance Industries,114896240407.10828,company,yfinance + FX,Medium,Diversified,Asia,17
2019-04-01,Reliance Industries,117386753997.2541,company,yfinance + FX,Medium,Diversified,Asia,16
2019-05-01,Reliance Industries,112106531564.4669,company,yfinance + FX,Medium,Diversified,Asia,16
2019-06-01,Reliance Industries,105612685085.52222,company,yfinance + FX,Medium,Diversified,Asia,16
2019-07-01,Reliance Industries,98292858888.8738,company,yfinance + FX,Medium,Diversified,Asia,18
2019-08-01,Reliance Industries,105229193676.01552,company,yfinance + FX,Medium,Diversified,Asia,17
2019-09-01,Reliance Industries,112957509771.98824,company,yfinance + FX,Medium,Diversified,Asia,13
2019-10-01,Reliance Industries,124157874332.02412,company,yfinance + FX,Medium,Diversified,Asia,16
2019-11-01,Reliance Industries,131517390403.066,company,yfinance + FX,Medium,Diversified,Asia,16
2019-12-01,Reliance Industries,128371814581.12822,company,yfinance + FX,Medium,Diversified,Asia,14
2020-01-01,Reliance Industries,119689611177.48717,company,yfinance + FX,Medium,Diversified,Asia,20
2020-02-01,Reliance Industries,112652264445.37209,company,yfinance + FX,Medium,Diversified,Asia,20
2020-03-01,Reliance Industries,94431552357.65749,company,yfinance + FX,Medium,Diversified,Asia,17
2020-04-01,Reliance Industries,124297777958.05573,company,yfinance + FX,Medium,Diversified,Asia,19
2020-05-01,Reliance Industries,125339050083.90189,company,yfinance + FX,Medium,Diversified,Asia,20
2020-06-01,Reliance Industries,145855163763.37778,company,yfinance + FX,Medium,Diversified,Asia,20
2020-07-01,Reliance Industries,176924573272.46918,company,yfinance + FX,Medium,Diversified,Asia,20
2020-08-01,Reliance Industries,178813330063.9927,company,yfinance + FX,Medium,Diversified,Asia,20
2020-09-01,Reliance Industries,192017865544.6175,company,yfinance + FX,Medium,Diversified,Asia,19
2020-10-01,Reliance Industries,176561730777.50415,company,yfinance + FX,Medium,Diversified,Asia,18
2020-11-01,Reliance Industries,165845117650.6905,company,yfinance + FX,Medium,Diversified,Asia,15
2020-12-01,Reliance Industries,170614739277.34167,company,yfinance + FX,Medium,Diversified,Asia,19
2021-01-01,Reliance Industries,158295388637.4593,company,yfinance + FX,Medium,Diversified,Asia,20
2021-02-01,Reliance Industries,179251607613.14594,company,yfinance + FX,Medium,Diversified,Asia,20
2021-03-01,Reliance Industries,172144447884.24725,company,yfinance + FX,Medium,Diversified,Asia,20
2021-04-01,Reliance Industries,171405378695.92795,company,yfinance + FX,Medium,Diversified,Asia,19
2021-05-01,Reliance Industries,185654055171.19797,company,yfinance + FX,Medium,Diversified,Asia,19
2021-06-01,Reliance Industries,181387191233.5628,company,yfinance + FX,Medium,Diversified,Asia,19
2021-07-01,Reliance Industries,175521488205.3802,company,yfinance + FX,Medium,Diversified,Asia,20
2021-08-01,Reliance Industries,168130822899.2571,company,yfinance + FX,Medium,Diversified,Asia,17
2021-09-01,Reliance Industries,187571024389.62036,company,yfinance + FX,Medium,Diversified,Asia,20
2021-10-01,Reliance Industries,188836785373.1016,company,yfinance + FX,Medium,Diversified,Asia,19
2021-11-01,Reliance Industries,179094332864.56128,company,yfinance + FX,Medium,Diversified,Asia,19
2021-12-01,Reliance Industries,176320876529.59082,company,yfinance + FX,Medium,Diversified,Asia,19
2022-01-01,Reliance Industries,177694581149.52478,company,yfinance + FX,Medium,Diversified,Asia,20
2022-02-01,Reliance Industries,175680565424.83014,company,yfinance + FX,Medium,Diversified,Asia,20
2022-03-01,Reliance Industries,196170600676.2369,company,yfinance + FX,Medium,Diversified,Asia,20
2022-04-01,Reliance Industries,207748414600.7316,company,yfinance + FX,Medium,Diversified,Asia,19
2022-05-01,Reliance Industries,196014258181.32297,company,yfinance + FX,Medium,Diversified,Asia,15
2022-06-01,Reliance Industries,193259398353.66885,company,yfinance + FX,Medium,Diversified,Asia,18
2022-07-01,Reliance Industries,186841386130.4895,company,yfinance + FX,Medium,Diversified,Asia,20
2022-08-01,Reliance Industries,196408839712.501,company,yfinance + FX,Medium,Diversified,Asia,19
2022-09-01,Reliance Industries,177613283851.16016,company,yfinance + FX,Medium,Diversified,Asia,19
2022-10-01,Reliance Industries,190450127262.9324,company,yfinance + FX,Medium,Diversified,Asia,17
2022-11-01,Reliance Industries,204026496443.09604,company,yfinance + FX,Medium,Diversified,Asia,18
2022-12-01,Reliance Industries,190270853736.4404,company,yfinance + FX,Medium,Diversified,Asia,19
2023-01-01,Reliance Industries,175827979199.2603,company,yfinance + FX,Medium,Diversified,Asia,16
2023-02-01,Reliance Industries,173489932817.54587,company,yfinance + FX,Medium,Diversified,Asia,20
2023-03-01,Reliance Industries,174124870710.20334,company,yfinance + FX,Medium,Diversified,Asia,20
2023-04-01,Reliance Industries,180806589796.53003,company,yfinance + FX,Medium,Diversified,Asia,19
2023-05-01,Reliance Industries,184496668176.86996,company,yfinance + FX,Medium,Diversified,Asia,18
2023-06-01,Reliance Industries,190498685919.5232,company,yfinance + FX,Medium,Diversified,Asia,18
2023-07-01,Reliance Industries,206309911839.3001,company,yfinance + FX,Medium,Diversified,Asia,20
2023-08-01,Reliance Industries,194797675072.1841,company,yfinance + FX,Medium,Diversified,Asia,20
2023-09-01,Reliance Industries,190450426884.42517,company,yfinance + FX,Medium,Diversified,Asia,20
2023-10-01,Reliance Industries,185813005268.3264,company,yfinance + FX,Medium,Diversified,Asia,15
2023-11-01,Reliance Industries,193085857585.07135,company,yfinance + FX,Medium,Diversified,Asia,18
2023-12-01,Reliance Industries,209938068444.47287,company,yfinance + FX,Medium,Diversified,Asia,18
2024-01-01,Reliance Industries,231728221277.1956,company,yfinance + FX,Medium,Diversified,Asia,19
2024-02-01,Reliance Industries,237279308673.2687,company,yfinance + FX,Medium,Diversified,Asia,19
2024-03-01,Reliance Industries,241348188519.50208,company,yfinance + FX,Medium,Diversified,Asia,19
2024-04-01,Reliance Industries,238286356485.1484,company,yfinance + FX,Medium,Diversified,Asia,18
2024-05-01,Reliance Industries,232341386674.71365,company,yfinance + FX,Medium,Diversified,Asia,18
2024-06-01,Reliance Industries,254269585116.52676,company,yfinance + FX,Medium,Diversified,Asia,18
2024-07-01,Reliance Industries,244527771800.50427,company,yfinance + FX,Medium,Diversified,Asia,20
2024-08-01,Reliance Industries,241415073453.3581,company,yfinance + FX,Medium,Diversified,Asia,19
2024-09-01,Reliance Industries,236931230490.35916,company,yfinance + FX,Medium,Diversified,Asia,17
2024-10-01,Reliance Industries,213740749218.78537,company,yfinance + FX,Medium,Diversified,Asia,20
2024-11-01,Reliance Industries,207346409685.4965,company,yfinance + FX,Medium,Diversified,Asia,19
2024-12-01,Reliance Industries,195031102068.3773,company,yfinance + FX,Medium,Diversified,Asia,16
2025-04-01,Reliance Industries,225446304222.3068,company,yfinance + FX,Medium,Diversified,Asia,20
2025-05-01,Reliance Industries,227997625106.1714,company,yfinance + FX,Medium,Diversified,Asia,20
2025-06-01,Reliance Industries,240786284507.1162,company,yfinance + FX,Medium,Diversified,Asia,16
2025-07-01,Reliance Industries,223071482393.6908,company,yfinance + FX,Medium,Diversified,Asia,20
2025-08-01,Reliance Industries,217776314079.90204,company,yfinance + FX,Medium,Diversified,Asia,20
2025-09-01,Reliance Industries,219741579437.8095,company,yfinance + FX,Medium,Diversified,Asia,20
2025-10-01,Reliance Industries,239460329209.0504,company,yfinance + FX,Medium,Diversified,Asia,20
2025-11-01,Reliance Industries,252525605402.3214,company,yfinance + FX,Medium,Diversified,Asia,20
2025-12-01,Reliance Industries,252992801843.0504,company,yfinance + FX,Medium,Diversified,Asia,20
2026-01-01,Reliance Industries,224800150522.21704,company,yfinance + FX,Medium,Diversified,Asia,19
2026-02-01,Reliance Industries,224558499225.1813,company,yfinance + FX,Medium,Diversified,Asia,15
2016-01-01,SAP SE,86419476938.46436,company,yfinance + FX,Medium,Technology,Europe,15
2016-02-01,SAP SE,81589507173.61343,company,yfinance + FX,Medium,Technology,Europe,15
2016-03-01,SAP SE,87090900567.00499,company,yfinance + FX,Medium,Technology,Europe,15
2016-04-01,SAP SE,85141588403.57585,company,yfinance + FX,Medium,Technology,Europe,15
2016-05-01,SAP SE,87794813214.49544,company,yfinance + FX,Medium,Technology,Europe,11
2016-06-01,SAP SE,82625147770.83295,company,yfinance + FX,Medium,Technology,Europe,15
2016-07-01,SAP SE,96249143584.40404,company,yfinance + FX,Medium,Technology,Europe,15
2016-08-01,SAP SE,96887952641.90022,company,yfinance + FX,Medium,Technology,Europe,15
2016-09-01,SAP SE,100676689912.3937,company,yfinance + FX,Medium,Technology,Europe,15
2016-10-01,SAP SE,96744774964.75069,company,yfinance + FX,Medium,Technology,Europe,15
2016-11-01,SAP SE,91656428646.99709,company,yfinance + FX,Medium,Technology,Europe,15
2016-12-01,SAP SE,95191850079.78696,company,yfinance + FX,Medium,Technology,Europe,15
2017-01-01,SAP SE,100786818415.09431,company,yfinance + FX,Medium,Technology,Europe,12
2017-02-01,SAP SE,102626127627.91748,company,yfinance + FX,Medium,Technology,Europe,16
2017-03-01,SAP SE,108121987071.2917,company,yfinance + FX,Medium,Technology,Europe,16
2017-04-01,SAP SE,110335740919.57968,company,yfinance + FX,Medium,Technology,Europe,15
2017-05-01,SAP SE,118463896605.4834,company,yfinance + FX,Medium,Technology,Europe,15
2017-06-01,SAP SE,116784357262.00832,company,yfinance + FX,Medium,Technology,Europe,15
2017-07-01,SAP SE,118100925499.89745,company,yfinance + FX,Medium,Technology,Europe,16
2017-08-01,SAP SE,117096759847.01724,company,yfinance + FX,Medium,Technology,Europe,16
2017-09-01,SAP SE,122340742472.84944,company,yfinance + FX,Medium,Technology,Europe,16
2017-10-01,SAP SE,127417335182.97464,company,yfinance + FX,Medium,Technology,Europe,11
2017-11-01,SAP SE,126468972607.23242,company,yfinance + FX,Medium,Technology,Europe,15
2017-12-01,SAP SE,125364384594.35213,company,yfinance + FX,Medium,Technology,Europe,15
2018-01-01,SAP SE,129165337547.10603,company,yfinance + FX,Medium,Technology,Europe,17
2018-02-01,SAP SE,119185669843.25662,company,yfinance + FX,Medium,Technology,Europe,17
2018-03-01,SAP SE,119938435991.1734,company,yfinance + FX,Medium,Technology,Europe,17
2018-04-01,SAP SE,126405241076.28256,company,yfinance + FX,Medium,Technology,Europe,12
2018-05-01,SAP SE,128640684746.43011,company,yfinance + FX,Medium,Technology,Europe,16
2018-06-01,SAP SE,133933248091.98384,company,yfinance + FX,Medium,Technology,Europe,16
2018-07-01,SAP SE,134373283931.73184,company,yfinance + FX,Medium,Technology,Europe,13
2018-08-01,SAP SE,138657857972.9216,company,yfinance + FX,Medium,Technology,Europe,17
2018-09-01,SAP SE,142432903841.15002,company,yfinance + FX,Medium,Technology,Europe,17
2018-10-01,SAP SE,124206128104.56165,company,yfinance + FX,Medium,Technology,Europe,16
2018-11-01,SAP SE,120060528857.32616,company,yfinance + FX,Medium,Technology,Europe,15
2018-12-01,SAP SE,115278026798.24336,company,yfinance + FX,Medium,Technology,Europe,15
2019-01-01,SAP SE,119759448066.58772,company,yfinance + FX,Medium,Technology,Europe,16
2019-02-01,SAP SE,124055572900.4838,company,yfinance + FX,Medium,Technology,Europe,16
2019-03-01,SAP SE,133701649761.98634,company,yfinance + FX,Medium,Technology,Europe,16
2019-04-01,SAP SE,149218747744.29065,company,yfinance + FX,Medium,Technology,Europe,15
2019-05-01,SAP SE,142525556994.61038,company,yfinance + FX,Medium,Technology,Europe,15
2019-06-01,SAP SE,160571617123.94342,company,yfinance + FX,Medium,Technology,Europe,15
2019-07-01,SAP SE,144408800211.93982,company,yfinance + FX,Medium,Technology,Europe,16
2019-08-01,SAP SE,139854579332.12857,company,yfinance + FX,Medium,Technology,Europe,16
2019-09-01,SAP SE,138352156865.10065,company,yfinance + FX,Medium,Technology,Europe,12
2019-10-01,SAP SE,155618311419.8933,company,yfinance + FX,Medium,Technology,Europe,15
2019-11-01,SAP SE,159573895190.87396,company,yfinance + FX,Medium,Technology,Europe,15
2019-12-01,SAP SE,157273332692.78558,company,yfinance + FX,Medium,Technology,Europe,12
2020-01-01,SAP SE,153493784977.14343,company,yfinance + FX,Medium,Technology,Europe,18
2020-02-01,SAP SE,145042642557.3437,company,yfinance + FX,Medium,Technology,Europe,19
2020-03-01,SAP SE,129701481905.65388,company,yfinance + FX,Medium,Technology,Europe,15
2020-04-01,SAP SE,139138598016.36884,company,yfinance + FX,Medium,Technology,Europe,18
2020-05-01,SAP SE,150359837721.5318,company,yfinance + FX,Medium,Technology,Europe,18
2020-06-01,SAP SE,166699993855.23044,company,yfinance + FX,Medium,Technology,Europe,18
2020-07-01,SAP SE,189585530081.85837,company,yfinance + FX,Medium,Technology,Europe,19
2020-08-01,SAP SE,196956041545.3856,company,yfinance + FX,Medium,Technology,Europe,19
2020-09-01,SAP SE,185525179633.7843,company,yfinance + FX,Medium,Technology,Europe,20
2020-10-01,SAP SE,127204003073.10413,company,yfinance + FX,Medium,Technology,Europe,20
2020-11-01,SAP SE,144266932783.57272,company,yfinance + FX,Medium,Technology,Europe,16
2020-12-01,SAP SE,155257225741.9165,company,yfinance + FX,Medium,Technology,Europe,20
2021-04-01,SAP SE,166628556644.95456,company,yfinance + FX,Medium,Technology,Europe,20
2021-05-01,SAP SE,166616630698.29712,company,yfinance + FX,Medium,Technology,Europe,20
2021-06-01,SAP SE,169993964015.95013,company,yfinance + FX,Medium,Technology,Europe,20
2021-08-01,SAP SE,173977037791.35083,company,yfinance + FX,Medium,Technology,Europe,16
2021-10-01,SAP SE,167766057453.34735,company,yfinance + FX,Medium,Technology,Europe,20
2021-11-01,SAP SE,148831831687.51974,company,yfinance + FX,Medium,Technology,Europe,20
2021-12-01,SAP SE,162354615046.4854,company,yfinance + FX,Medium,Technology,Europe,20
